131613 - 139549, rotunde - rotunde
131614 - 139550, rotundenstollen - rotundenstollen
131615 - 139552, rudnik-zagorje - rudnik-zagorje
131616 - 131618, rudnik-zagorje1 - rudnik-zagorje3
131616 - 139553, rudnik-zagorje1 - rudnik-zagorje1
131617 - 131619, rudnik-zagorje2 - rudnik-zagorje4
131617 - 139554, rudnik-zagorje2 - rudnik-zagorje2
131620 - 139555, rudolf - rudolf
131621 - 139556, rumelka - rumelka
131622 - 139557, russeger-stolna - russeger-stolna
131625 - 139558, rzeczka-1 - rzeczka-1
131626 - 139559, rzeczka-2 - rzeczka-2
131627 - 139560, rzeczka-3 - rzeczka-3
131634 - 139561, regi-banyabejarat - regi-banyabejarat
131635 - 139564, regi-vasercbanya - regi-vasercbanya
131644 - 139565, roza-taro - roza-taro
131645 - 139566, romerkastell-ruine - romerkastell-ruine
131646 - 132941, rosche - rosche
131646 - 139567, rosche - rosche
131652 - 139568, roros-stollen - roros-stollen
131657 - 139569, rufus - rufus
131658 - 139570, rustungsstollen-2 - rustungsstollen-2
131659 - 139571, rustungsstollen-3 - rustungsstollen-3
131660 - 139572, rustungsstollen-4 - rustungsstollen-4
131662 - 132942, s3 - s3
131662 - 139573, s3 - s3
131663 - 132943, s4 - s4
131663 - 139574, s4 - s4
131664 - 132944, s5 - s5
131664 - 139575, s5 - s5
131665 - 132945, s8 - s8
131665 - 139576, s8 - s8
131672 - 139577, saddlebole-mine - saddlebole-mine
131673 - 132946, saint-leu-d-esserent-v2 - saint-leu-d-esserent-v2
131673 - 139578, saint-leu-d-esserent-v2 - saint-leu-d-esserent-v2
131676 - 139579, salina-praid - salina-praid
131677 - 139580, salina-turda-intrarea-veche - salina-turda-intrarea-veche
131679 - 139581, salzbergbau-altaussee - salzbergbau-altaussee
131680 - 139582, salzbergwerk - salzbergwerk
131681 - 131682, salzbergwerk1 - salzbergwerk2
131681 - 139583, salzbergwerk1 - salzbergwerk1
131683 - 139585, samuel - samuel
131687 - 139586, sankt annen stollen - sankt-annen-stollen
131703 - 132947, schacht-trarbach - schacht-trarbach
131703 - 139588, schacht-trarbach - schacht-trarbach
131707 - 131708, schafloch1 - schafloch2
131716 - 139591, schaubergwerk-grillenberg - schaubergwerk-grillenberg
131717 - 139592, schaubergwerk-morassina-ausgang - schaubergwerk-morassina-ausgang
131719 - 139593, schaustollen - schaustollen
131720 - 139594, schaustollen-angern - schaustollen-angern
131721 - 139595, schaustollen-tiefenfucha - schaustollen-tiefenfucha
131724 - 139597, schiefergrube-krone - schiefergrube-krone
131725 - 131727, schiefergrube-krone1 - schiefergrube-krone3
131725 - 139598, schiefergrube-krone1 - schiefergrube-krone1
131726 - 131728, schiefergrube-krone2 - schiefergrube-krone4
131726 - 139599, schiefergrube-krone2 - schiefergrube-krone2
131729 - 139600, schieferstollen - schieferstollen
131730 - 132949, schieferstollen-recht - schieferstollen-recht
131730 - 139601, schieferstollen-recht - schieferstollen-recht
131738 - 139602, schlebuscher-erbstollen - schlebuscher-erbstollen
131741 - 139603, schlossbergbunker - schlossbergbunker
131742 - 131743, schlossbergbunker1 - schlossbergbunker2
131742 - 139604, schlossbergbunker1 - schlossbergbunker1
131751 - 132950, schmittenstollen - schmittenstollen
131755 - 139608, schoorberg-groeve-i - schoorberg-groeve-i2
131756 - 139606, schoorberg-groeve-ii - schoorberg-groeve-i
131758 - 139609, Arbeitsgemeinschaft Schroederstollen - schroederstollen
131759 - 139610, schulte-stollen-i - schulte-stollen-i
131760 - 139611, schulte-stollen-ii - schulte-stollen-ii
131762 - 131763, schurfstollen1 - schurfstollen2
131762 - 132952, schurfstollen1 - schurfstollen1
131762 - 139613, schurfstollen1 - schurfstollen1
131768 - 139614, schonberger-stolln - schonberger-stolln
131770 - 139615, schones-gluck - schones-gluck
131778 - 139617, seismologicka-stanice-velka-javorina - seismologicka-stanice-velka-javorina
131779 - 139618, selenekstollen - selenekstollen
131781 - 139620, sette-sospiri - sette-sospiri
131785 - 131786, sibbergroeve-nieuwe-ingang1 - sibbergroeve-nieuwe-ingang2
131785 - 131787, sibbergroeve-nieuwe-ingang1 - sibbergroeve-nieuwe-ingang3
131788 - 139622, sieberer-gang - sieberer-gang
131789 - 139623, silberbergwerk-suggental - silberbergwerk-suggental
131791 - 139625, silberhohle-i - silberhohle-i
131792 - 139626, silberhohle-ii - silberhohle-ii
131793 - 139627, silberluck-n - silberluck-n
131797 - 139629, skalni-jama - skalni-jama
131802 - 139630, skuterud-gruvene - skuterud-gruvene
131806 - 139631, sobon-1 - sobon-1
131807 - 139632, sobon-2 - sobon-2
131808 - 139633, sobon-3 - sobon-3
131810 - 139634, sogn-gruver - sogn-gruver
131811 - 139635, sokolec-gontowa-1 - sokolec-gontowa-1
131812 - 139636, sokolec-gontowa-2 - sokolec-gontowa-2
131813 - 139637, sokolec-gontowa-3 - sokolec-gontowa-3
131814 - 139638, sokolec-gontowa-4 - sokolec-gontowa-4
131815 - 139639, soldatengluck - soldatengluck
131819 - 139640, sonnenberg - sonnenberg
131831 - 139641, speleoterapie - speleoterapie
131832 - 139642, spodna-paulina - spodna-paulina
131833 - 139643, sprengstofflager - sprengstofflager
131834 - 139644, sprengstoffstollen - sprengstoffstollen
131835 - 139645, sputnik - sputnik
131837 - 139646, st-aubustinus - st-aubustinus
131839 - 139647, st-christoph - st-christoph
131840 - 139648, st-christoph-stollen - st-christoph-stollen
131841 - 139649, st-jakob - st-jakob
131842 - 139651, st-johannes-stolln - st-johannes-stolln
131845 - 139653, st-leonhardstollen - st-leonhardstollen
131846 - 139654, st-marienstollen - st-marienstollen
131848 - 139655, st-mdl - st-mdl
131849 - 131853, st-mdl-1 - st-mdl-13
131849 - 139656, st-mdl-1 - st-mdl-1
131850 - 131863, st-mdl-10 - st-mdl-22
131850 - 139657, st-mdl-10 - st-mdl-10
131851 - 131864, st-mdl-11 - st-mdl-23
131851 - 139658, st-mdl-11 - st-mdl-11
131852 - 131865, st-mdl-12 - st-mdl-24
131852 - 139659, st-mdl-12 - st-mdl-12
131855 - 131866, st-mdl-15 - st-mdl-3
131855 - 139662, st-mdl-15 - st-mdl-3
131856 - 131867, st-mdl-16 - st-mdl-4
131856 - 139663, st-mdl-16 - st-mdl-4
131857 - 131868, st-mdl-17 - st-mdl-5
131857 - 139664, st-mdl-17 - st-mdl-5
131858 - 131869, st-mdl-18 - st-mdl-6
131858 - 139665, st-mdl-18 - st-mdl-6
131859 - 131870, st-mdl-19 - st-mdl-7
131859 - 139666, st-mdl-19 - st-mdl-7
131861 - 131871, st-mdl-20 - st-mdl-8
131861 - 139667, st-mdl-20 - st-mdl-8
131862 - 131872, st-mdl-21 - st-mdl-9
131862 - 139668, st-mdl-21 - st-mdl-9
131873 - 139669, st-michael - st-michael
131875 - 139670, st-mdl - st-mdl
131876 - 131877, st-mdl-1 - st-mdl-2
131876 - 139671, st-mdl-1 - st-mdl-1
131879 - 139672, st-georg-stollen - st-georg-stollen
131881 - 139673, st-mdl - st-mdl
131882 - 131883, st-mdl-1 - st-mdl-2
131882 - 139674, st-mdl-1 - st-mdl-1
131884 - 139675, stahlberg - stahlberg
131885 - 139676, stanislav - stanislav
131886 - 139677, starina - starina
131887 - 139678, starina-ronay-dolna - starina-ronay-dolna
131888 - 139679, starina-tbs - starina-tbs
131889 - 131891, starina-tbs1 - starina-tbs3
131889 - 139680, starina-tbs1 - starina-tbs1
131890 - 131892, starina-tbs2 - starina-tbs4
131890 - 139681, starina-tbs2 - starina-tbs2
131893 - 131895, starina1 - starina11
131893 - 139682, starina1 - starina1
131894 - 131905, starina10 - starina20
131894 - 139683, starina10 - starina10
131896 - 131904, starina12 - starina2
131896 - 139684, starina12 - starina2
131897 - 131906, starina13 - starina3
131897 - 139685, starina13 - starina3
131898 - 131907, starina14 - starina4
131898 - 139686, starina14 - starina4
131899 - 131908, starina15 - starina5
131899 - 139687, starina15 - starina5
131900 - 131909, starina16 - starina6
131900 - 139688, starina16 - starina6
131901 - 131910, starina17 - starina7
131901 - 139689, starina17 - starina7
131902 - 131911, starina18 - starina8
131902 - 139690, starina18 - starina8
131903 - 131912, starina19 - starina9
131903 - 139691, starina19 - starina9
131913 - 139692, stariny - stariny
131914 - 139693, stara-bana - stara-bana
131915 - 139694, stara-bana-tbs - stara-bana-tbs
131916 - 139695, stara-bana-v-choci - stara-bana-v-choci
131917 - 131919, stara-bana1 - stara-bana11
131917 - 139696, stara-bana1 - stara-bana1
131918 - 131929, stara-bana10 - stara-bana20
131918 - 139697, stara-bana10 - stara-bana10
131920 - 131928, stara-bana12 - stara-bana2
131920 - 139698, stara-bana12 - stara-bana2
131921 - 131930, stara-bana13 - stara-bana3
131921 - 139699, stara-bana13 - stara-bana3
131922 - 131931, stara-bana14 - stara-bana4
131922 - 139700, stara-bana14 - stara-bana4
131923 - 131932, stara-bana15 - stara-bana5
131923 - 139701, stara-bana15 - stara-bana5
131924 - 131933, stara-bana16 - stara-bana6
131924 - 139702, stara-bana16 - stara-bana6
131925 - 131934, stara-bana17 - stara-bana7
131925 - 139703, stara-bana17 - stara-bana7
131926 - 131935, stara-bana18 - stara-bana8
131926 - 139704, stara-bana18 - stara-bana8
131927 - 131936, stara-bana19 - stara-bana9
131927 - 139705, stara-bana19 - stara-bana9
131937 - 139706, stara-stolna - stara-stolna
131938 - 139707, stara-stolna - stara-stolna
131939 - 131945, stara-stolna1 - stara-stolna6
131939 - 139708, stara-stolna1 - stara-stolna1
131940 - 131944, stara-stolna10 - stara-stolna5
131940 - 139712, stara-stolna10 - stara-stolna5
131941 - 131946, stara-stolna2 - stara-stolna7
131941 - 139709, stara-stolna2 - stara-stolna2
131942 - 131947, stara-stolna3 - stara-stolna8
131942 - 139710, stara-stolna3 - stara-stolna3
131943 - 131948, stara-stolna4 - stara-stolna9
131943 - 139711, stara-stolna4 - stara-stolna4
131949 - 139713, starina - starina
131950 - 131952, starina1 - starina3
131950 - 139714, starina1 - starina1
131951 - 131953, starina2 - starina4
131951 - 139715, starina2 - starina2
131954 - 139716, stary-zeleznicny-tunel - stary-zeleznicny-tunel
131956 - 132953, steimeln - steimeln
131956 - 139717, steimeln - steimeln
131959 - 139718, steinbruch-jupiter - steinbruch-jupiter
131960 - 139719, steinbruch-kalkabbau - steinbruch-kalkabbau
131963 - 139720, steinkohlenzeche-hagensieperbank - steinkohlenzeche-hagensieperbank
131968 - 139722, sternplatzschacht - sternplatzschacht
131969 - 139723, stiller-graben-stollen - stiller-graben-stollen
131970 - 139724, stollbergs-vastra-stollgang - stollbergs-vastra-stollgang
131971 - 139725, stollen - stollen
131972 - 139726, stollen-blauer-low - stollen-blauer-low
131973 - 139727, stollen-tiefer-hilfe-gottes-stollen - stollen-tiefer-hilfe-gottes-stollen
131974 - 132955, stollen-angeschnitten - stollen-angeschnitten
131974 - 139728, stollen-angeschnitten - stollen-angeschnitten
131976 - 139730, stollen-14 - stollen-14
131977 - 139731, stollen-15 - stollen-15
131978 - 139732, stollen-5 - stollen-5
131979 - 139733, stollen-altes-glucksrad - stollen-altes-glucksrad
131980 - 132957, stollen-am-neuhauser-weg - stollen-am-neuhauser-weg
131980 - 139734, stollen-am-neuhauser-weg - stollen-am-neuhauser-weg
131981 - 131982, stollen-am-neuhauser-weg1 - stollen-am-neuhauser-weg2
131981 - 132958, stollen-am-neuhauser-weg1 - stollen-am-neuhauser-weg1
131981 - 139735, stollen-am-neuhauser-weg1 - stollen-am-neuhauser-weg1
131984 - 139737, stollen-an-der-bahnlinie-kassel-altenbeken - stollen-an-der-bahnlinie-kassel-altenbeken
131985 - 139738, stollen-b - stollen-b
131986 - 132960, stollen-bruss - stollen-bruss
131986 - 139739, stollen-bruss - stollen-bruss
131987 - 139740, stollen-c - stollen-c
131988 - 132961, stollen-der-grube-nachod - stollen-der-grube-nachod
131989 - 139742, stollen-des-16jh - stollen-des-16jh
131990 - 139743, stollen-e - stollen-e
131993 - 132964, stollen-emilie-ii - stollen-emilie-ii
131993 - 139746, stollen-emilie-ii - stollen-emilie-ii
131997 - 132968, stollen-georg - stollen-georg
131997 - 139750, stollen-georg - stollen-georg
131998 - 139751, stollen-grube-dornberg-aurora - stollen-grube-dornberg-aurora
131999 - 132000, stollen-grube-dornberg-aurora1 - stollen-grube-dornberg-aurora2
131999 - 139752, stollen-grube-dornberg-aurora1 - stollen-grube-dornberg-aurora1
132002 - 139754, stollen-himmelsteingraben - stollen-himmelsteingraben
132003 - 139755, stollen-hirschzunge - stollen-hirschzunge
132004 - 139756, stollen-i - stollen-i
132005 - 139757, stollen-mittleres-glucksrad - stollen-mittleres-glucksrad
132006 - 139758, stollen-neues-glucksrad - stollen-neues-glucksrad
132007 - 132969, stollen-nordfeld - stollen-nordfeld
132007 - 139759, stollen-nordfeld - stollen-nordfeld
132008 - 132970, stollen-q - stollen-q
132008 - 139760, stollen-q - stollen-q
132011 - 132971, stollen-stiefel - stollen-stiefel
132011 - 139761, stollen-stiefel - stollen-stiefel
132012 - 139762, stollen-turteltaube - stollen-turteltaube
132013 - 139763, stollen-verlorener-sohn - stollen-verlorener-sohn
132014 - 139764, stollen-w-wasserfall - stollen-w-wasserfall
132015 - 132972, stollen-wilhelmshohe - stollen-wilhelmshohe
132015 - 139765, stollen-wilhelmshohe - stollen-wilhelmshohe
132018 - 139767, stollen-x-oberkante-wasserfall - stollen-x-oberkante-wasserfall
132019 - 132027, stollen1 - stollen17
132019 - 139768, stollen1 - stollen1
132020 - 132037, stollen10 - stollen26
132020 - 132974, stollen10 - stollen1
132020 - 139769, stollen10 - stollen10
132021 - 132038, stollen11 - stollen27
132021 - 132975, stollen11 - stollen2
132021 - 139770, stollen11 - stollen11
132022 - 132039, stollen12 - stollen28
132022 - 132976, stollen12 - stollen3
132022 - 139771, stollen12 - stollen12
132023 - 132040, stollen13 - stollen29
132023 - 139772, stollen13 - stollen13
132024 - 132042, stollen14 - stollen30
132024 - 139773, stollen14 - stollen14
132025 - 132043, stollen15 - stollen31
132025 - 139774, stollen15 - stollen15
132033 - 132046, stollen22 - stollen6
132033 - 139779, stollen22 - stollen6
132035 - 132048, stollen24 - stollen8
132035 - 139781, stollen24 - stollen8
132036 - 132049, stollen25 - stollen9
132036 - 139782, stollen25 - stollen9
132050 - 132977, stollenansatz-16-jhd - stollenansatz-16-jhd
132050 - 139783, stollenansatz-16-jhd - stollenansatz-16-jhd
132051 - 139784, stolleneingang - stolleneingang
132053 - 132054, stolleneingang1 - stolleneingang2
132053 - 139785, stolleneingang1 - stolleneingang1
132055 - 139786, stollenmndloch - stollenmndloch
132056 - 139787, stollenmundloch - stollenmundloch
132057 - 139788, stollenmundloch-1863 - stollenmundloch-1863
132058 - 132979, stollenmundloch-floz-kallenberg - stollenmundloch-floz-kallenberg
132058 - 139789, stollenmundloch-floz-kallenberg - stollenmundloch-floz-kallenberg
132061 - 132065, stollenmundloch1 - stollenmundloch5
132061 - 132978, stollenmundloch1 - stollenmundloch
132061 - 139792, stollenmundloch1 - stollenmundloch1
132062 - 132066, stollenmundloch2 - stollenmundloch6
132062 - 132980, stollenmundloch2 - stollenmundloch1
132062 - 139793, stollenmundloch2 - stollenmundloch2
132063 - 132067, stollenmundloch3 - stollenmundloch7
132063 - 132981, stollenmundloch3 - stollenmundloch2
132063 - 139794, stollenmundloch3 - stollenmundloch3
132064 - 132068, stollenmundloch4 - stollenmundloch8
132064 - 132982, stollenmundloch4 - stollenmundloch3
132064 - 139795, stollenmundloch4 - stollenmundloch4
132069 - 132983, stollenquelle-gelbes-wasser - stollenquelle-gelbes-wasser
132069 - 139796, stollenquelle-gelbes-wasser - stollenquelle-gelbes-wasser
132071 - 139797, stollenzeche-maximus - stollenzeche-maximus
132073 - 139798, stolln-10 - stolln-10
132074 - 139799, stolln-jagersgrun - stolln-jagersgrun
132075 - 139800, stolln-verschuttet - stolln-verschuttet
132077 - 139802, stredny-karol - stredny-karol
132078 - 139803, stredny-ludovit - stredny-ludovit
132080 - 139804, Grube Strumpf - strumpf
132081 - 139805, strutzberg-stollen-02-01-1951 - strutzberg-stollen-02-01-1951
132085 - 139806, stolna-na-med - stolna-na-med
132086 - 132984, sulzbachstollen - sulzbachstollen
132086 - 139807, sulzbachstollen - sulzbachstollen
132087 - 132985, susanna - susanna
132087 - 139808, susanna - susanna
132089 - 139809, svatopluk - svatopluk
132091 - 139810, sztolnia - sztolnia
132092 - 139811, sztolnia-nad-czaja - sztolnia-nad-czaja
132093 - 139812, sztolnia-wejscie-poludniowe - sztolnia-wejscie-poludniowe
132094 - 139813, sztolnia-wejscie-zachodnie - sztolnia-wejscie-zachodnie
132095 - 139814, sztolnia-300-zlotych - sztolnia-300-zlotych
132096 - 139815, sztolnia - sztolnia
132097 - 139816, sztolnia-barbara - sztolnia-barbara
132098 - 139817, sztolnia-bialska-grota-goralska - sztolnia-bialska-grota-goralska
132099 - 139818, sztolnia-ceglana - sztolnia-ceglana
132100 - 139819, sztolnia-cyganska - sztolnia-cyganska
132101 - 139820, sztolnia-czarna - sztolnia-czarna
132102 - 139821, sztolnia-czarna-gorna - sztolnia-czarna-gorna
132103 - 139822, sztolnia-dawnej-kopalni-pirytu - sztolnia-dawnej-kopalni-pirytu
132104 - 139823, sztolnia-fryderyk-wilhelm - sztolnia-fryderyk-wilhelm
132105 - 139824, sztolnia-gertruda - sztolnia-gertruda
132106 - 139825, sztolnia-kopalni-kwarcu - sztolnia-kopalni-kwarcu
132107 - 139826, sztolnia-krotka - sztolnia-krotka
132108 - 139827, sztolnia-ksiazeca - sztolnia-ksiazeca
132109 - 139828, sztolnia-na-krupniczce - sztolnia-na-krupniczce
132110 - 139829, sztolnia-odwadniajaca - sztolnia-odwadniajaca
132111 - 139830, sztolnia-pilecka - sztolnia-pilecka
132112 - 139831, sztolnia-robert - sztolnia-robert
132113 - 139832, sztolnia-studencka - sztolnia-studencka
132114 - 139833, sztolnia-trzech-kroli - sztolnia-trzech-kroli
132115 - 139834, sztolnia-z-kominem - sztolnia-z-kominem
132116 - 139835, sztolnia-sw-jan - sztolnia-sw-jan
132118 - 132120, sztolnia1 - sztolnia3
132118 - 139837, sztolnia1 - sztolnia1
132119 - 132121, sztolnia2 - sztolnia4
132119 - 139838, sztolnia2 - sztolnia2
132122 - 139839, sztolnie-kowary-podziemna-trasa-turystyczno-edukacyjna-kopalnia-liczyrzepa - sztolnie-kowary-podziemna-trasa-turystyczno-edukacyjna-kopalnia-liczyrzepa
